case_id,event_position,name,timestamp,org:group,org:resource,resource country,anomaly,isAnomaly
1-747473781,4,Queued+Awaiting Assignment,16:45.0,Org line A2,Krzysztof,POLAND,Normal,0
1-747371909,4,Accepted+In Progress,56:03.0,Org line C,Stefan,Sweden,Normal,0
1-747371909,5,Queued+Awaiting Assignment,58:23.0,Org line C,Peter,Sweden,Normal,0
1-747371909,6,Accepted+In Progress,58:56.0,Org line C,Stefan,Sweden,Normal,0
1-747371909,7,Accepted+Assigned,00:21.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-747590161,0,Accepted+In Progress,14:04.0,Org line A2,Miroslaw,POLAND,Normal,0
1-747473781,5,Accepted+In Progress,23:24.0,Org line A2,Krzysztof,POLAND,Normal,0
1-747473781,6,Queued+Awaiting Assignment,24:44.0,Org line A2,Krzysztof,POLAND,Normal,0
1-747473781,7,Accepted+In Progress,25:01.0,Org line A2,Krzysztof,POLAND,Normal,0
1-747473781,8,Accepted+Assigned,25:19.0,Org line A2,Pawel,POLAND,Normal,0
1-747681195,0,Accepted+In Progress,39:28.0,Org line C,Bhaskar,INDIA,Normal,0
1-747681195,1,Queued+Awaiting Assignment,47:57.0,Org line C,Bhaskar,INDIA,Normal,0
1-747681195,2,Queued+Awaiting Assignment,17:16.0,Org line C,Praveen,Sweden,Normal,0
1-746011641,1,Completed+Closed,18:48.0,Org line C,Rakesh,Sweden,Normal,0
1-747770943,0,Accepted+In Progress,37:35.0,Org line C,Cyril,France,Normal,0
1-747689792,0,Accepted+In Progress,00:48.0,Org line A2,Piotr,POLAND,Normal,0
1-747689792,1,Accepted+Assigned,58:05.0,Org line A2,Piotr,POLAND,Normal,0
1-747689792,2,Accepted+Wait,00:16.0,Org line A2,Piotr,POLAND,Normal,0
1-748028911,0,Accepted+In Progress,14:31.0,Org line C,Louis,France,Normal,0
1-748028911,1,Accepted+In Progress,20:58.0,Org line C,Louis,France,Normal,0
1-746534906,1,Accepted+Assigned,58:36.0,Org line C,Jubin,INDIA,Normal,0
1-738322892,3,Accepted+In Progress,12:20.0,Org line C,Peter,Sweden,Normal,0
1-738322892,4,Queued+Awaiting Assignment,14:25.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-738300041,13,Accepted+In Progress,28:28.0,Org line A2,Przemyslaw,POLAND,Normal,0
1-738300041,14,Queued+Awaiting Assignment,37:42.0,Org line C,Gitt,Sweden,Normal,0
1-748341571,0,Accepted+Assigned,39:28.0,Org line A2,Ian,United Kingdom,Normal,0
1-748373500,0,Accepted+In Progress,58:58.0,Org line A2,Rosemary,United Kingdom,Normal,0
1-748373500,1,Accepted+Wait,01:20.0,Org line A2,Rosemary,United Kingdom,Normal,0
1-738300041,15,Accepted+In Progress,26:41.0,Org line C,Urban,Sweden,Normal,0
1-707300171,10,Completed+Closed,32:42.0,Org line C,Jitender,Sweden,Normal,0
1-748438405,0,Accepted+In Progress,57:53.0,Org line G3,Ewa,POLAND,Normal,0
1-748414511,0,Accepted+In Progress,01:04.0,Org line V2,Björn,Sweden,Normal,0
1-748438405,1,Completed+Closed,03:02.0,Org line G3,Ewa,POLAND,Normal,0
1-748341571,1,Accepted+Wait,15:17.0,Org line A2,Ian,United Kingdom,Normal,0
1-746123906,1,Completed+Closed,19:21.0,Org line C,Hineesh,INDIA,Normal,0
1-748432219,0,Accepted+In Progress,19:48.0,Org line A2,Fiona,China,Normal,0
1-748341709,0,Accepted+Assigned,24:05.0,Org line A2,Ian,United Kingdom,Normal,0
1-748341709,1,Accepted+Wait,24:30.0,Org line A2,Ian,United Kingdom,Normal,0
1-746534906,2,Accepted+In Progress,14:38.0,Org line C,Vaibhav,Sweden,Normal,0
1-748531941,0,Accepted+In Progress,14:43.0,Org line C,Christer,Sweden,Normal,0
1-732289301,3,Accepted+In Progress,24:08.0,Org line C,Rajkishore,INDIA,Normal,0
1-732289301,4,Completed+Closed,24:42.0,Org line C,Rajkishore,INDIA,Normal,0
1-748531941,1,Accepted+Assigned,28:09.0,Org line C,Christer,Sweden,Normal,0
1-746464884,3,Accepted+In Progress,30:28.0,Org line C,Amitabh,Sweden,Normal,0
1-743310191,1,Accepted+In Progress,40:20.0,Org line C,Frederic,France,Normal,0
1-738322892,5,Accepted+In Progress,17:45.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-742296921,2,Accepted+In Progress,28:14.0,Org line C,Vaibhav,Sweden,Normal,0
1-738300041,16,Queued+Awaiting Assignment,29:42.0,Org line C,Els,Belgium,Normal,0
1-742296921,3,Completed+Closed,12:41.0,Org line C,Vaibhav,Sweden,Normal,0
1-748720121,0,Accepted+In Progress,14:50.0,Org line C,Peter,Belgium,Normal,0
1-748764090,0,Accepted+In Progress,13:25.0,Org line C,Tarun,Sweden,Normal,0
1-748801231,0,Accepted+In Progress,11:09.0,Org line A2,Dusan,Sweden,Normal,0
1-748843986,0,Accepted+In Progress,17:41.0,Org line G4,Katarina,Sweden,Normal,0
1-748947671,0,Accepted+In Progress,35:04.0,Org line G4,Peter,Sweden,Normal,0
1-748947671,1,Accepted+Assigned,38:01.0,Org line B,Olivier,Sweden,Attribute,1
1-738300041,17,Accepted+Assigned,34:38.0,Org line C,Jo,Belgium,Normal,0
1-738300041,18,Accepted+In Progress,46:31.0,Org line C,Els,Belgium,Normal,0
1-738300041,19,Queued+Awaiting Assignment,48:56.0,Org line C,Els,Belgium,Normal,0
1-738300041,20,Accepted+Assigned,50:34.0,Org line C,Lars,Sweden,Normal,0
1-749162875,0,Random activity 2,51:33.0,Random_20,Random_20,Random_20,Insert,1
1-699010040,1,Completed+Closed,55:42.0,Org line C,Sumesh,Sweden,Attribute,1
1-749042472,0,Accepted+In Progress,49:33.0,Org line G4,Christer,Sweden,Normal,0
1-749119026,0,Accepted+In Progress,31:52.0,Org line C,Praveen,Sweden,Normal,0
1-749119026,1,Queued+Awaiting Assignment,39:28.0,Org line C,Praveen,Sweden,Normal,0
1-603798757,1,Completed+Closed,07:40.0,Org line C,Anup,INDIA,Normal,0
1-577996886,5,Accepted+In Progress,26:26.0,Org line C,Anup,INDIA,Attribute,1
1-577996886,6,Completed+Closed,26:40.0,Org line C,Anup,INDIA,Attribute,1
1-739633778,4,Accepted+In Progress,32:48.0,Org line C,Marcin,POLAND,Normal,0
1-739633778,5,Accepted+Assigned,33:33.0,Org line C,Diogo,Brazil,Normal,0
1-747681195,3,Queued+Awaiting Assignment,33:34.0,Org line C,Martin,Sweden,Normal,0
1-749119026,2,Queued+Awaiting Assignment,37:16.0,Org line C,Martin,Sweden,Normal,0
1-749112097,0,Accepted+In Progress,47:18.0,Org line C,Christer,Sweden,Normal,0
1-642846054,2,Completed+Closed,53:24.0,Org line C,Ramith,INDIA,Normal,0
1-744088047,2,Accepted+In Progress,21:56.0,Org line C,Mathias,Sweden,Normal,0
1-749184198,0,Accepted+In Progress,41:45.0,Org line A2,Saki,Sweden,Normal,0
1-749162875,1,Accepted+In Progress,51:33.0,Org line A2,Hongming,Sweden,Insert,1
1-733562890,5,Accepted+In Progress,55:27.0,Org line C,Tomas,Sweden,Early,1
1-733562890,6,Completed+Closed,56:10.0,Org line C,Tomas,Sweden,Early,1
1-749162875,2,Accepted+Assigned,56:14.0,Org line A2,Hongming,Sweden,Insert,1
1-749184751,0,Accepted+In Progress,20:24.0,Org line A2,Henrique,Brazil,Normal,0
1-749184744,0,Accepted+In Progress,30:51.0,Org line A2,Saki,Sweden,Normal,0
1-749184198,1,Accepted+Wait,31:00.0,Org line A2,Saki,Sweden,Normal,0
1-749184744,1,Accepted+Wait,31:07.0,Org line A2,Saki,Sweden,Normal,0
1-749285083,0,Accepted+In Progress,37:53.0,Org line G4,Christoffer,Sweden,Normal,0
1-749285250,0,Accepted+In Progress,43:46.0,Org line G4,Cindy,Sweden,Attribute,1
1-749285407,0,Accepted+In Progress,48:42.0,Org line G4,Christoffer,Sweden,Normal,0
1-572730349,0,Accepted+In Progress,48:45.0,Org line A2,Miroslaw,POLAND,Normal,0
1-572730349,1,Completed+Closed,51:16.0,Org line A2,Miroslaw,POLAND,Normal,0
1-749119026,3,Accepted+In Progress,52:44.0,Org line C,Christian,Sweden,Normal,0
1-726808501,1,Completed+Closed,56:52.0,Org line A2,Miroslaw,POLAND,Normal,0
1-749184839,0,Accepted+In Progress,02:51.0,Org line A2,Ian,United Kingdom,Normal,0
1-749290225,0,Accepted+In Progress,04:39.0,Org line G4,Erik,Sweden,Normal,0
1-749184839,1,Accepted+Assigned,05:35.0,Org line A2,Ian,United Kingdom,Normal,0
1-749306975,0,Accepted+Wait,15:50.0,Org line A2,Saki,Sweden,Normal,0
1-749119026,4,Queued+Awaiting Assignment,31:52.0,Org line C,Martin,Sweden,Normal,0
1-653254236,2,Completed+Closed,34:17.0,Org line A2,Miroslaw,POLAND,Normal,0
1-749313527,2,Accepted+In Progress,59:36.0,Org line A2,Timothy,United Kingdom,Rework,1
1-749313527,0,Accepted+In Progress,59:36.0,Org line A2,Timothy,United Kingdom,Normal,0
1-539083171,2,Completed+Closed,00:04.0,Org line G4,Katarina,Sweden,Normal,0
1-749313527,1,Accepted+Wait,07:31.0,Org line A2,Timothy,United Kingdom,Normal,0
1-749313527,3,Accepted+Wait,07:31.0,Org line A2,Timothy,United Kingdom,Rework,1
1-749053411,0,Accepted+In Progress,26:49.0,Org line A2,Steve,United Kingdom,Attribute,1
1-749375951,0,Accepted+In Progress,18:20.0,Org line A2,Britt,Sweden,Normal,0
1-749375951,2,Accepted+In Progress,18:20.0,Org line A2,Britt,Sweden,Rework,1
1-749375951,3,Accepted+Wait,25:02.0,Org line A2,Britt,Sweden,Rework,1
1-749375951,1,Accepted+Wait,25:02.0,Org line A2,Britt,Sweden,Normal,0
1-749402183,0,Accepted+Wait,20:14.0,Org line A2,Joakim,USA,Normal,0
1-722688743,2,Accepted+In Progress,31:28.0,Org line A2,Anson,China,Normal,0
1-722688743,3,Completed+Closed,31:54.0,Org line A2,Anson,China,Normal,0
1-746018891,3,Queued+Awaiting Assignment,51:35.0,Org line B,Marilyn,Australia,Normal,0
1-749307260,0,Accepted+In Progress,06:53.0,Org line A2,Saki,Sweden,Normal,0
1-749527522,0,Accepted+In Progress,24:10.0,Org line A2,Saki,Sweden,Normal,0
1-749550065,0,Accepted+Assigned,42:00.0,Org line A2,Piotr,POLAND,Normal,0
1-749572004,0,Accepted+In Progress,04:10.0,Org line A2,Saki,Sweden,Normal,0
1-749527522,1,Accepted+Wait,04:54.0,Org line A2,Saki,Sweden,Normal,0
1-749572004,1,Accepted+Wait,12:23.0,Org line A2,Saki,Sweden,Normal,0
1-746318085,1,Accepted+In Progress,21:36.0,Org line C,Emmanuel,Belgium,Normal,0
1-749614245,0,Accepted+In Progress,31:30.0,Org line A2,Ian,United Kingdom,Normal,0
1-749614245,1,Accepted+Assigned,38:26.0,Org line A2,Ian,United Kingdom,Normal,0
1-726760342,2,Completed+Closed,41:39.0,Org line C,Lars,Sweden,Normal,0
1-749657781,0,Accepted+Wait,24:35.0,Org line A2,Alan,United Kingdom,Normal,0
1-749760823,0,Accepted+In Progress,24:01.0,Org line C,Anup,INDIA,Normal,0
1-749840934,0,Accepted+In Progress,53:02.0,Org line A2,Marc,Belgium,Normal,0
1-749840934,1,Queued+Awaiting Assignment,55:45.0,Org line A2,Marc,Belgium,Normal,0
1-749730150,0,Accepted+In Progress,59:07.0,Org line C,Pankaj,Sweden,Normal,0
1-749747547,0,Accepted+In Progress,59:11.0,Org line G3,Ewa,POLAND,Normal,0
1-749747547,1,Completed+Closed,00:55.0,Org line G3,Ewa,POLAND,Normal,0
1-749851721,0,Accepted+In Progress,24:36.0,Org line C,Praveen,Sweden,Normal,0
1-749851721,1,Queued+Awaiting Assignment,27:03.0,Org line C,Praveen,Sweden,Normal,0
1-749851721,2,Accepted+In Progress,51:21.0,Org line C,Raja,Sweden,Normal,0
1-749851721,3,Queued+Awaiting Assignment,52:40.0,Org line C,Martin,Sweden,Normal,0
1-749821849,0,Accepted+In Progress,53:41.0,Org line C,Jonathan,France,Normal,0
1-749871888,0,Accepted+In Progress,32:26.0,Org line G3,Agneta,Sweden,Attribute,1
1-749886936,0,Accepted+In Progress,36:03.0,Org line A2,Janusz,POLAND,Normal,0
1-749938024,0,Accepted+In Progress,10:33.0,Org line C,Astrid,Belgium,Normal,0
1-749938024,1,Accepted+Wait,14:10.0,Org line C,Astrid,Belgium,Normal,0
1-749931426,0,Accepted+In Progress,11:46.0,Org line B,Murali,INDIA,Normal,0
1-750007716,0,Accepted+In Progress,28:10.0,Org line C,Shamna,INDIA,Normal,0
1-750007716,1,Queued+Awaiting Assignment,31:39.0,Org line C,Shamna,INDIA,Normal,0
1-750007716,2,Accepted+In Progress,19:44.0,Org line C,Avronil,INDIA,Normal,0
1-750007716,3,Accepted+Wait,21:11.0,Org line C,Avronil,INDIA,Normal,0
1-749851721,4,Queued+Awaiting Assignment,41:22.0,Org line C,Steve,Sweden,Normal,0
1-749851721,5,Accepted+In Progress,44:38.0,Org line C,Lennart,Sweden,Normal,0
1-750090643,0,Accepted+In Progress,55:16.0,Org line C,Praveen,Sweden,Normal,0
1-750106623,0,Accepted+In Progress,04:05.0,Org line C,Ilona,Sweden,Attribute,1
1-750106623,1,Queued+Awaiting Assignment,14:23.0,Org line C,Tomas,Sweden,Attribute,1
1-750090643,1,Queued+Awaiting Assignment,24:06.0,Org line C,Praveen,Sweden,Normal,0
1-750161066,0,Accepted+In Progress,32:26.0,Org line V2,Åsa,Sweden,Normal,0
1-750161245,0,Accepted+In Progress,33:16.0,Org line V2,Åsa,Sweden,Normal,0
1-750161245,1,Accepted+Assigned,35:21.0,Org line V2,Åsa,Sweden,Normal,0
1-750161066,1,Accepted+Assigned,42:34.0,Org line V2,Åsa,Sweden,Normal,0
1-750179984,0,Accepted+In Progress,02:09.0,Org line A2,Ian,United Kingdom,Normal,0
1-750196720,0,Accepted+In Progress,44:47.0,Org line G4,Ingela,Sweden,Normal,0
1-750209134,0,Accepted+Wait,59:41.0,Org line A2,Pramod,INDIA,Normal,0
1-750209298,0,Accepted+Wait,05:54.0,Org line A2,Pramod,INDIA,Normal,0
1-750239221,0,Accepted+In Progress,51:00.0,Org line C,Marcin,POLAND,Normal,0
1-750255303,0,Accepted+In Progress,40:59.0,Org line G4,Lars-Göran,Sweden,Normal,0
1-750293610,0,Accepted+In Progress,26:13.0,Org line C,Christoffer,Sweden,Normal,0
1-750411941,0,Queued+Awaiting Assignment,25:26.0,Org line C,Mohsin,INDIA,Normal,0
1-750437951,0,Accepted+In Progress,02:19.0,Org line D,Wim,Belgium,Normal,0
1-750437951,1,Queued+Awaiting Assignment,14:45.0,Org line D,Wim,Belgium,Normal,0
1-703540157,14,Completed+Closed,36:31.0,Org line B,Rijin,INDIA,Normal,0
1-738820974,2,Completed+Closed,38:43.0,Org line B,Alice,Brazil,Normal,0
1-750473129,0,Accepted+In Progress,08:45.0,Org line C,Celine,France,Normal,0
1-750499270,0,Accepted+In Progress,13:47.0,Org line C,Praveen,Sweden,Normal,0
1-750499270,1,Queued+Awaiting Assignment,29:08.0,Org line C,Praveen,Sweden,Normal,0
1-750499270,2,Accepted+In Progress,31:45.0,Org line C,Kreeti,Sweden,Normal,0
1-750499270,3,Accepted+Assigned,26:11.0,Org line C,Sandeep,Sweden,Normal,0
1-750499270,4,Accepted+Wait,08:51.0,Org line C,Sandeep,Sweden,Normal,0
1-750411941,1,Accepted+In Progress,59:19.0,Org line G3,Ryouhei,INDIA,Attribute,1
1-750411941,2,Accepted+Wait,05:43.0,Org line G4,Jay,INDIA,Attribute,1
1-749730150,1,Accepted+Wait,02:06.0,Org line C,Pankaj,Sweden,Normal,0
1-750717620,0,Accepted+In Progress,46:21.0,Org line C,Peter,Belgium,Normal,0
1-750717620,1,Accepted+In Progress,47:09.0,Org line C,Peter,Belgium,Normal,0
1-750411941,3,Queued+Awaiting Assignment,48:40.0,Org line C,Peter,Belgium,Attribute,1
1-750179984,1,Accepted+Assigned,49:12.0,Org line A2,Ian,United Kingdom,Normal,0
1-750411941,4,Accepted+In Progress,49:42.0,Org line C,Mohsin,INDIA,Attribute,1
1-750411941,5,Accepted+Wait,51:18.0,Org line C,Mohsin,INDIA,Attribute,1
1-750717620,2,Queued+Awaiting Assignment,53:42.0,Org line C,Peter,Belgium,Normal,0
1-750838075,0,Accepted+In Progress,01:38.0,Org line C,Lars-Ove,Sweden,Normal,0
1-750823791,0,Accepted+Wait,35:48.0,Org line A2,Alan,United Kingdom,Normal,0
1-749851721,6,Accepted+Wait,40:54.0,Org line C,Lennart,Sweden,Normal,0
1-751087171,0,Accepted+In Progress,14:06.0,Org line C,Ranveer,Sweden,Normal,0
1-751087171,1,Accepted+Wait,18:07.0,Org line C,Ranveer,Sweden,Normal,0
1-751140095,0,Accepted+In Progress,49:10.0,Org line C,Habib,Sweden,Normal,0
1-749184751,1,Queued+Awaiting Assignment,21:25.0,Org line A2,Henrique,Brazil,Normal,0
1-744096281,1,Completed+Closed,23:44.0,Org line A2,Avvaru,Sweden,Normal,0
1-751197742,0,Accepted+In Progress,44:03.0,Org line C,Johnny,Sweden,Normal,0
1-747372912,1,Accepted+Assigned,57:35.0,Org line C,Kim,Sweden,Normal,0
1-742295367,2,Accepted+In Progress,29:13.0,Org line G4,Samira,Sweden,Normal,0
1-681864502,3,Completed+Closed,45:23.0,Org line G4,Samira,Sweden,Normal,0
1-751277838,0,Accepted+In Progress,05:58.0,Org line C,Rolf,Sweden,Normal,0
1-520705880,2,Completed+Closed,18:46.0,Org line A2,Tomas,Sweden,Normal,0
1-413665008,1,Completed+Closed,24:46.0,Org line A2,Tomas,Sweden,Normal,0
1-402328919,1,Completed+Closed,32:02.0,Org line A2,Tomas,Sweden,Normal,0
1-751140095,1,Accepted+Assigned,12:26.0,Org line G1,Gitt,Sweden,Attribute,1
1-751447190,0,Accepted+In Progress,58:59.0,Org line A2,Yu,China,Normal,0
1-747147181,2,Queued+Awaiting Assignment,02:03.0,Org line C,Daniel,Sweden,Early,1
1-751457471,0,Accepted+In Progress,43:07.0,Org line A2,Ian,United Kingdom,Normal,0
1-751457471,1,Accepted+Assigned,43:23.0,Org line A2,Ian,United Kingdom,Normal,0
1-739695919,9,Accepted+In Progress,10:03.0,Org line C,Pascal,Sweden,Late,1
1-739695919,10,Completed+Closed,17:45.0,Org line C,Pascal,Sweden,Late,1
1-751492205,0,Accepted+In Progress,48:35.0,Org line A2,Tomas,Sweden,Normal,0
1-747147181,0,Accepted+In Progress,56:26.0,Org line C,Hampus,Sweden,Early,1
1-750717620,3,Accepted+Assigned,01:53.0,Org line C,Kell,Sweden,Normal,0
1-751461582,0,Accepted+In Progress,05:01.0,Org line A2,Ian,United Kingdom,Normal,0
1-751461582,1,Accepted+In Progress,13:43.0,Org line A2,Ian,United Kingdom,Normal,0
1-751461582,2,Accepted+Assigned,15:11.0,Org line A2,Ian,United Kingdom,Normal,0
1-728470722,3,Accepted+In Progress,18:15.0,Org line A2,Åsa,Sweden,Normal,0
1-745770713,3,Accepted+In Progress,47:15.0,Org line G1,Peter,Sweden,Normal,0
1-745770713,4,Queued+Awaiting Assignment,48:57.0,Org line C,Susan,Sweden,Normal,0
1-745770713,5,Accepted+In Progress,48:58.0,Org line G1,Peter,Sweden,Normal,0
1-745770713,6,Queued+Awaiting Assignment,49:30.0,Org line C,Susan,Sweden,Normal,0
1-690458151,1,Completed+Closed,52:12.0,Org line C,Christer,Sweden,Normal,0
1-689341321,1,Completed+Closed,53:55.0,Org line C,Christer,Sweden,Normal,0
1-751548681,0,Accepted+Wait,28:01.0,Org line A2,Tomasz,POLAND,Normal,0
1-751548681,1,Accepted+In Progress,28:15.0,Org line A2,Tomasz,POLAND,Normal,0
1-751548681,2,Accepted+In Progress,28:48.0,Org line A2,Tomasz,POLAND,Normal,0
1-751568641,0,Accepted+Wait,42:20.0,Org line A2,Alan,United Kingdom,Normal,0
1-751548681,3,Accepted+Wait,07:32.0,Org line A2,Tomasz,POLAND,Normal,0
1-751683081,0,Accepted+In Progress,48:03.0,Org line G4,Charlotta,Sweden,Normal,0
1-751683081,1,Accepted+Assigned,49:44.0,Org line G4,Charlotta,Sweden,Normal,0
1-751689562,0,Accepted+In Progress,44:19.0,Org line A2,Anna,POLAND,Normal,0
1-751729551,0,Accepted+In Progress,24:19.0,Org line A2,Bartlomiej,POLAND,Normal,0
1-751729551,1,Accepted+In Progress,24:45.0,Org line A2,Bartlomiej,POLAND,Normal,0
1-751772104,0,Accepted+In Progress,28:51.0,Org line A2,Carla,Brazil,Normal,0
1-750499270,5,Accepted+In Progress,34:16.0,Org line C,Sandeep,Sweden,Normal,0
1-750499270,6,Queued+Awaiting Assignment,34:58.0,Org line C,Martin,Sweden,Normal,0
1-751904239,0,Accepted+In Progress,28:43.0,Org line A2,Cindy,China,Normal,0
1-750106623,2,Accepted+In Progress,48:13.0,Org line C,Kenneth,Sweden,Attribute,1
1-745770713,7,Accepted+In Progress,01:23.0,Org line C,Susan,Sweden,Normal,0
1-745770713,8,Accepted+Assigned,02:21.0,Org line C,Lars,Sweden,Normal,0
1-746049852,1,Accepted+In Progress,12:05.0,Org line G4,Göran,Sweden,Normal,0
1-750499270,7,Accepted+In Progress,14:05.0,Org line C,Martin,Sweden,Normal,0
1-728470722,4,Completed+Closed,44:57.0,Org line A2,Åsa,Sweden,Normal,0
1-742730173,2,Accepted+In Progress,12:09.0,Org line C,Hicham,Sweden,Normal,0
1-752141231,0,Accepted+In Progress,56:34.0,Org line C,Praveen,Sweden,Normal,0
1-751772104,1,Accepted+Wait,03:07.0,Org line A2,Carla,Brazil,Normal,0
1-752141295,0,Accepted+In Progress,03:09.0,Org line A2,Frederic,France,Normal,0
1-752141295,1,Queued+Awaiting Assignment,05:01.0,Org line A2,Frederic,France,Normal,0
1-750090643,2,Accepted+In Progress,24:24.0,Org line C,Arun,Sweden,Normal,0
1-750090643,3,Queued+Awaiting Assignment,26:25.0,Org line C,Martin,Sweden,Normal,0
1-749184751,2,Accepted+Assigned,29:30.0,Org line A2,Flavio,Brazil,Normal,0
1-752158401,0,Accepted+Wait,53:31.0,Org line A2,Alan,United Kingdom,Normal,0
1-738300041,21,Accepted+In Progress,07:15.0,Org line C,Lars,Sweden,Normal,0
1-750090643,4,Accepted+In Progress,16:44.0,Org line C,Aurelien,France,Normal,0
1-747147181,3,Accepted+Wait,30:09.0,Org line C,Hampus,Sweden,Early,1
1-752184442,0,Accepted+In Progress,40:15.0,Org line A2,Saki,Sweden,Normal,0
1-752253951,0,Accepted+Wait,50:36.0,Org line A2,Alan,United Kingdom,Normal,0
1-752141231,1,Queued+Awaiting Assignment,14:44.0,Org line C,Praveen,Sweden,Normal,0
1-752141231,2,Accepted+In Progress,25:24.0,Org line C,Gaurav,Sweden,Normal,0
1-752141231,3,Queued+Awaiting Assignment,30:40.0,Org line B,Ganesh,INDIA,Normal,0
1-752262129,0,Accepted+In Progress,55:15.0,Org line A2,Ian,United Kingdom,Normal,0
1-749840934,2,Accepted+In Progress,16:10.0,Org line A2,Marc,Belgium,Normal,0
1-752262129,1,Accepted+Assigned,28:36.0,Org line A2,Ian,United Kingdom,Normal,0
1-752294640,0,Queued+Awaiting Assignment,38:56.0,Org line C,Jari,Sweden,Normal,0
1-752294659,0,Accepted+In Progress,45:49.0,Org line C,Peter,Sweden,Normal,0
1-752294659,1,Queued+Awaiting Assignment,48:43.0,Org line C,Peter,Sweden,Normal,0
1-752294699,0,Accepted+In Progress,54:30.0,Org line C,Peter,Sweden,Normal,0
1-752294699,1,Queued+Awaiting Assignment,56:16.0,Org line C,Peter,Sweden,Normal,0
1-752141231,4,Queued+Awaiting Assignment,28:35.0,Org line C,Praveen,Sweden,Normal,0
1-752141231,5,Accepted+In Progress,55:20.0,Org line C,Umar Farooque,Sweden,Normal,0
1-752141231,6,Queued+Awaiting Assignment,25:26.0,Org line B,Ganesh,INDIA,Normal,0
1-752195185,0,Accepted+In Progress,31:01.0,Org line G4,Johan,Sweden,Normal,0
1-752521529,0,Accepted+In Progress,50:47.0,Org line C,Olof,Sweden,Normal,0
1-752542242,0,Accepted+In Progress,54:47.0,Org line G4,Håkan,Sweden,Normal,0
1-752580191,0,Accepted+In Progress,06:38.0,Org line A2,Ann-Charlotte,Sweden,Normal,0
1-752541471,0,Accepted+In Progress,03:18.0,Org line V2,Tonie,Sweden,Normal,0
1-752629415,0,Queued+Awaiting Assignment,20:22.0,Org line C,-,INDIA,Normal,0
1-752643661,0,Accepted+In Progress,29:15.0,Org line A2,Britt,Sweden,Normal,0
1-752141231,7,Accepted+In Progress,40:54.0,Org line B,Anandgiri,INDIA,Normal,0
1-746118131,1,Queued+Awaiting Assignment,30:05.0,Org line A2,Viktoria,Sweden,Normal,0
1-745590142,1,Completed+Closed,34:39.0,Org line A2,Åsa,Sweden,Normal,0
1-750090643,5,Accepted+Wait,55:33.0,Org line C,Aurelien,France,Normal,0
1-752702791,0,Accepted+In Progress,34:19.0,Org line A2,Ian,United Kingdom,Normal,0
1-752702791,1,Accepted+Assigned,51:16.0,Org line A2,Ian,United Kingdom,Normal,0
1-743659911,1,Completed+Closed,19:08.0,Org line C,Lars,Sweden,Normal,0
1-752643661,1,Accepted+Wait,22:09.0,Org line A2,Britt,Sweden,Normal,0
1-752828161,0,Accepted+In Progress,08:17.0,Org line C,Celine,France,Normal,0
1-751087171,2,Accepted+In Progress,09:28.0,Org line C,Ranveer,Sweden,Normal,0
1-752828161,2,Queued+Awaiting Assignment,10:24.0,Org line C,Celine,France,Late,1
1-751087171,3,Accepted+Wait,21:33.0,Org line C,Ranveer,Sweden,Normal,0
1-752809009,0,Accepted+In Progress,34:35.0,Org line C,Leif,Sweden,Normal,0
1-752799402,0,Accepted+In Progress,40:05.0,Org line A2,Ian,United Kingdom,Normal,0
1-752799402,1,Accepted+Assigned,46:30.0,Org line A2,Ian,United Kingdom,Normal,0
1-753244555,0,Random activity 1,44:41.0,Random_21,Random_21,Random_21,Insert,1
1-753034398,0,Accepted+In Progress,48:05.0,Org line C,Atul,INDIA,Normal,0
1-753055854,0,Accepted+In Progress,59:47.0,Org line C,Vinodhkumar,INDIA,Normal,0
1-753055854,1,Queued+Awaiting Assignment,10:41.0,Org line C,Vinodhkumar,INDIA,Normal,0
1-753118981,0,Accepted+In Progress,57:22.0,Org line A2,Linda,Sweden,Normal,0
1-753119403,0,Accepted+In Progress,00:16.0,Org line A2,Linda,Sweden,Normal,0
1-753170915,0,Accepted+In Progress,48:05.0,Org line A2,Ian,United Kingdom,Normal,0
1-753170915,1,Accepted+Assigned,52:18.0,Org line A2,Ian,United Kingdom,Normal,0
1-753140751,0,Accepted+Assigned,52:54.0,Org line A2,Sandeep,Sweden,Normal,0
1-753055854,2,Accepted+In Progress,44:14.0,Org line C,Freddy,INDIA,Normal,0
1-753140751,1,Accepted+In Progress,11:12.0,Org line A2,Sandeep,Sweden,Normal,0
1-753174310,0,Accepted+In Progress,32:15.0,Org line G4,Erik,Sweden,Normal,0
1-753174310,1,Accepted+Assigned,38:03.0,Org line G4,Erik,Sweden,Normal,0
1-753245663,0,Accepted+In Progress,34:16.0,Org line C,Marc,Belgium,Normal,0
1-753244396,0,Accepted+In Progress,39:59.0,Org line A2,Ian,United Kingdom,Normal,0
1-753244396,1,Accepted+Assigned,40:38.0,Org line A2,Ian,United Kingdom,Normal,0
1-753244555,1,Accepted+In Progress,44:41.0,Org line A2,Ian,United Kingdom,Insert,1
1-753244555,2,Accepted+Assigned,47:16.0,Org line A2,Ian,United Kingdom,Insert,1
1-753244649,0,Accepted+In Progress,56:33.0,Org line A2,Ian,United Kingdom,Normal,0
