case_id,event_position,name,timestamp,day,user,anomaly,isAnomaly
6624,3,Activity AH,10/22/1970 20:00,Monday,Donald,Normal,0
4044,1,Activity L,10/22/1970 21:00,Monday,Craig,Late,1
7370,4,Activity B,10/22/1970 21:00,Tuesday,Roseanne,Normal,0
6554,0,Activity A,10/22/1970 21:00,Wednesday,Gema,Normal,0
3346,1,Activity C,10/22/1970 21:00,Thursday,Vickie,Normal,0
269,0,Activity A,10/22/1970 21:00,Wednesday,Gema,Normal,0
2090,0,Activity A,10/22/1970 21:00,Monday,Michaele,Normal,0
5094,5,Activity B,10/22/1970 21:00,Friday,Roseanne,Normal,0
4334,5,Activity B,10/22/1970 21:00,Friday,Roseanne,Normal,0
5708,3,Activity AH,10/22/1970 21:00,Monday,Donald,Normal,0
4737,5,Activity B,10/22/1970 21:00,Thursday,Wilton,Attribute,1
9539,5,Activity B,10/22/1970 22:00,Thursday,Sherlene,Normal,0
9231,3,Activity AF,10/22/1970 22:00,Friday,Vickie,Normal,0
5270,3,Activity D,10/22/1970 22:00,Thursday,Frances,Normal,0
8001,2,Activity AE,10/22/1970 22:00,Monday,Keven,Normal,0
8045,0,Activity A,10/22/1970 22:00,Wednesday,Michaele,Normal,0
6624,4,Activity O,10/22/1970 22:00,Tuesday,James,Normal,0
8260,6,Activity B,10/22/1970 22:00,Wednesday,Roy,Normal,0
269,1,Activity C,10/22/1970 23:00,Friday,Brian,Normal,0
4044,2,Activity C,10/22/1970 23:00,Thursday,Ronald,Late,1
6554,1,Activity C,10/22/1970 23:00,Friday,Keven,Normal,0
2090,1,Activity N,10/22/1970 23:00,Wednesday,Shandi,Normal,0
5708,4,Activity O,10/22/1970 23:00,Tuesday,James,Normal,0
3346,2,Activity L,10/22/1970 23:00,Monday,Craig,Normal,0
9231,4,Activity O,10/23/1970 0:00,Tuesday,Lannie,Normal,0
5270,4,Activity B,10/23/1970 0:00,Wednesday,Keven,Normal,0
8001,3,Activity AF,10/23/1970 0:00,Wednesday,Vickie,Normal,0
8006,0,Activity A,10/23/1970 0:00,Monday,Michaele,Normal,0
8045,1,Activity N,10/23/1970 0:00,Monday,Elisha,Normal,0
6624,5,Activity B,10/23/1970 0:00,Monday,Hugo,Normal,0
9643,0,Activity A,10/23/1970 0:00,Monday,Michaele,Normal,0
3346,3,Activity D,10/23/1970 1:00,Thursday,Michaele,Normal,0
269,2,Activity K,10/23/1970 1:00,Tuesday,Emily,Normal,0
5708,5,Activity B,10/23/1970 1:00,Monday,Hugo,Normal,0
4044,3,Activity D,10/23/1970 1:00,Tuesday,Sigrid,Late,1
2090,2,Activity AE,10/23/1970 1:00,Thursday,Issac,Normal,0
6554,2,Activity K,10/23/1970 1:00,Tuesday,Emily,Normal,0
790,0,Activity A,10/23/1970 2:00,Wednesday,Gema,Normal,0
8045,2,Activity Y,10/23/1970 2:00,Friday,Grayce,Normal,0
7151,0,Activity A,10/23/1970 2:00,Wednesday,Gema,Normal,0
8001,4,Activity O,10/23/1970 2:00,Tuesday,Hannah,Normal,0
5041,0,Activity A,10/23/1970 2:00,Wednesday,Gema,Normal,0
9231,5,Activity B,10/23/1970 2:00,Monday,Sherlene,Normal,0
5968,0,Activity A,10/23/1970 2:00,Monday,Michaele,Normal,0
7412,0,Activity A,10/23/1970 2:00,Monday,Michaele,Normal,0
9643,1,Activity N,10/23/1970 2:00,Monday,Shandi,Normal,0
8006,1,Activity N,10/23/1970 2:00,Monday,Elisha,Normal,0
269,3,Activity D,10/23/1970 3:00,Friday,Frances,Normal,0
2090,3,Activity AF,10/23/1970 3:00,Friday,Vickie,Normal,0
4044,4,Activity B,10/23/1970 3:00,Thursday,Ronald,Late,1
6554,3,Activity D,10/23/1970 3:00,Tuesday,Hoyt,Normal,0
3346,4,Activity B,10/23/1970 3:00,Tuesday,Roseanne,Normal,0
5968,1,Activity N,10/23/1970 4:00,Wednesday,Charles,Normal,0
7151,1,Activity C,10/23/1970 4:00,Wednesday,Ronald,Normal,0
8001,5,Activity B,10/23/1970 4:00,Tuesday,Roseanne,Normal,0
4551,0,Activity A,10/23/1970 4:00,Monday,Michaele,Normal,0
790,1,Activity C,10/23/1970 4:00,Friday,Della,Normal,0
9643,2,Activity Y,10/23/1970 4:00,Friday,Micheline,Normal,0
8045,3,Activity AC,10/23/1970 4:00,Monday,Lisa,Normal,0
7412,1,Activity N,10/23/1970 4:00,Monday,Amanda,Normal,0
8006,2,Activity Y,10/23/1970 4:00,Friday,Grayce,Normal,0
5041,1,Activity C,10/23/1970 4:00,Thursday,Ronald,Normal,0
269,4,Activity B,10/23/1970 5:00,Friday,Charles,Normal,0
6554,4,Activity B,10/23/1970 5:00,Tuesday,Roseanne,Normal,0
9435,0,Activity A,10/23/1970 5:00,Monday,Michaele,Normal,0
962,0,Activity A,10/23/1970 5:00,Wednesday,Gema,Normal,0
2090,4,Activity O,10/23/1970 5:00,Friday,Junior,Normal,0
7879,0,Activity A,10/23/1970 5:00,Monday,Michaele,Normal,0
3816,0,Activity A,10/23/1970 5:00,Monday,Michaele,Normal,0
8337,0,Activity A,10/23/1970 6:00,Monday,Michaele,Normal,0
1869,0,Activity A,10/23/1970 6:00,Wednesday,Gema,Normal,0
5041,2,Activity L,10/23/1970 6:00,Monday,Craig,Normal,0
8006,3,Activity AC,10/23/1970 6:00,Friday,Issac,Normal,0
5968,2,Activity P,10/23/1970 6:00,Wednesday,Ling,Normal,0
4551,1,Activity N,10/23/1970 6:00,Friday,Rossie,Normal,0
8045,4,Activity Z,10/23/1970 6:00,Monday,Carmella,Normal,0
3542,0,Activity A,10/23/1970 6:00,Wednesday,Michaele,Normal,0
7412,2,Activity AE,10/23/1970 6:00,Monday,Keven,Normal,0
790,2,Activity K,10/23/1970 6:00,Monday,Emily,Normal,0
9643,3,Activity AB,10/23/1970 6:00,Monday,Issac,Normal,0
7151,2,Activity M,10/23/1970 6:00,Tuesday,Howard,Normal,0
3816,1,Activity N,10/23/1970 7:00,Friday,Rossie,Normal,0
9435,1,Activity N,10/23/1970 7:00,Wednesday,Charles,Normal,0
962,1,Activity C,10/23/1970 7:00,Thursday,Ronald,Normal,0
7074,0,Activity A,10/23/1970 7:00,Wednesday,Gema,Normal,0
7879,1,Activity N,10/23/1970 7:00,Wednesday,Charles,Normal,0
3883,0,Activity A,10/23/1970 7:00,Wednesday,Gema,Normal,0
8204,0,Activity A,10/23/1970 7:00,Wednesday,Gema,Normal,0
2090,5,Activity B,10/23/1970 7:00,Wednesday,Anna,Normal,0
9643,4,Activity Z,10/23/1970 8:00,Friday,Ling,Normal,0
8006,4,Activity Z,10/23/1970 8:00,Tuesday,Jack,Normal,0
3542,1,Random activity 2,10/23/1970 8:00,Random day 2,Random user 37,Insert,1
5041,3,Activity D,10/23/1970 8:00,Thursday,Michaele,Normal,0
7412,3,Activity AF,10/23/1970 8:00,Friday,Vickie,Normal,0
7151,3,Activity D,10/23/1970 8:00,Monday,Steve,Normal,0
8045,5,Activity O,10/23/1970 8:00,Friday,Anna,Normal,0
8337,1,Activity N,10/23/1970 8:00,Monday,Della,Normal,0
4551,2,Activity AE,10/23/1970 8:00,Thursday,Issac,Normal,0
790,3,Activity D,10/23/1970 8:00,Tuesday,Chan,Normal,0
5968,3,Activity Q,10/23/1970 8:00,Friday,Carmella,Normal,0
1869,1,Activity C,10/23/1970 8:00,Tuesday,Sandra,Normal,0
9256,0,Activity A,10/23/1970 8:00,Wednesday,Gema,Normal,0
2676,0,Activity A,10/23/1970 9:00,Wednesday,Gema,Normal,0
7879,2,Activity P,10/23/1970 9:00,Friday,Junior,Normal,0
3883,1,Activity C,10/23/1970 9:00,Thursday,Ronald,Normal,0
3816,2,Activity AE,10/23/1970 9:00,Monday,Keven,Normal,0
8204,1,Activity C,10/23/1970 9:00,Thursday,Vickie,Normal,0
543,0,Activity A,10/23/1970 9:00,Monday,Michaele,Normal,0
9435,2,Activity P,10/23/1970 9:00,Friday,Junior,Normal,0
962,2,Activity L,10/23/1970 9:00,Tuesday,Tiffiny,Normal,0
7074,1,Activity C,10/23/1970 9:00,Thursday,Ronald,Normal,0
8006,5,Activity O,10/23/1970 10:00,Friday,Junior,Normal,0
9256,1,Activity C,10/23/1970 10:00,Thursday,Ronald,Normal,0
8045,6,Activity B,10/23/1970 10:00,Thursday,Alyce,Normal,0
5041,4,Activity B,10/23/1970 10:00,Thursday,Anna,Normal,0
2472,0,Activity A,10/23/1970 10:00,Monday,Michaele,Normal,0
5022,0,Activity A,10/23/1970 10:00,Wednesday,Gema,Normal,0
7151,4,Activity B,10/23/1970 10:00,Thursday,Sonia,Normal,0
7412,4,Activity O,10/23/1970 10:00,Tuesday,Hannah,Normal,0
8337,2,Activity AG,10/23/1970 10:00,Thursday,Alpha,Normal,0
5922,0,Activity A,10/23/1970 10:00,Monday,Michaele,Normal,0
5968,4,Activity O,10/23/1970 10:00,Wednesday,Iluminada,Normal,0
9643,5,Activity O,10/23/1970 10:00,Wednesday,Sherell,Normal,0
3542,2,Activity N,10/23/1970 10:00,Monday,Della,Insert,1
4551,3,Activity AF,10/23/1970 10:00,Wednesday,Vickie,Normal,0
790,4,Activity B,10/23/1970 10:00,Thursday,Sonia,Normal,0
1869,2,Activity K,10/23/1970 10:00,Monday,Emily,Normal,0
7074,2,Activity L,10/23/1970 11:00,Monday,Craig,Normal,0
543,1,Activity N,10/23/1970 11:00,Monday,Elisha,Normal,0
7734,0,Activity A,10/23/1970 11:00,Monday,Michaele,Normal,0
962,3,Activity D,10/23/1970 11:00,Thursday,Michaele,Normal,0
2676,1,Activity C,10/23/1970 11:00,Thursday,Vickie,Normal,0
9435,3,Activity Q,10/23/1970 11:00,Friday,Roseanne,Normal,0
8204,2,Activity L,10/23/1970 11:00,Monday,Craig,Normal,0
3816,3,Activity AF,10/23/1970 11:00,Wednesday,Vickie,Normal,0
7879,3,Activity Q,10/23/1970 11:00,Friday,Roseanne,Normal,0
1279,0,Activity A,10/23/1970 11:00,Monday,Michaele,Normal,0
3883,2,Activity L,10/23/1970 11:00,Monday,Craig,Normal,0
4551,4,Activity O,10/23/1970 12:00,Friday,Junior,Normal,0
1869,3,Activity D,10/23/1970 12:00,Tuesday,Chan,Normal,0
5968,5,Activity B,10/23/1970 12:00,Thursday,Sherlene,Normal,0
8337,3,Activity AH,10/23/1970 12:00,Friday,Donald,Normal,0
2472,1,Activity N,10/23/1970 12:00,Monday,Shandi,Normal,0
9256,2,Activity L,10/23/1970 12:00,Monday,Craig,Normal,0
7412,5,Activity B,10/23/1970 12:00,Tuesday,Roseanne,Normal,0
3542,3,Activity AG,10/23/1970 12:00,Tuesday,Alpha,Insert,1
9643,6,Activity B,10/23/1970 12:00,Tuesday,Iluminada,Normal,0
5922,1,Activity N,10/23/1970 12:00,Monday,Shandi,Normal,0
8006,6,Activity B,10/23/1970 12:00,Tuesday,Roseanne,Normal,0
5022,1,Activity C,10/23/1970 12:00,Tuesday,Brian,Normal,0
9435,4,Activity O,10/23/1970 13:00,Wednesday,Iluminada,Normal,0
8204,3,Activity D,10/23/1970 13:00,Thursday,Michaele,Normal,0
2676,2,Activity L,10/23/1970 13:00,Thursday,Tiffiny,Normal,0
7734,1,Activity N,10/23/1970 13:00,Monday,Della,Normal,0
7659,0,Activity A,10/23/1970 13:00,Wednesday,Michaele,Normal,0
3816,4,Activity O,10/23/1970 13:00,Friday,Junior,Normal,0
7879,4,Activity O,10/23/1970 13:00,Wednesday,Iluminada,Normal,0
3883,3,Activity D,10/23/1970 13:00,Thursday,Michaele,Normal,0
1279,1,Activity N,10/23/1970 13:00,Thursday,Rossie,Normal,0
7074,3,Activity D,10/23/1970 13:00,Monday,Steve,Normal,0
962,4,Activity B,10/23/1970 13:00,Wednesday,Anna,Normal,0
543,2,Activity Y,10/23/1970 13:00,Friday,Grayce,Normal,0
5022,2,Activity K,10/23/1970 14:00,Monday,Emily,Normal,0
2790,0,Activity A,10/23/1970 14:00,Monday,Michaele,Normal,0
2472,2,Activity AE,10/23/1970 14:00,Monday,Keven,Normal,0
4551,5,Activity B,10/23/1970 14:00,Tuesday,Roseanne,Normal,0
1233,0,Activity A,10/23/1970 14:00,Monday,Michaele,Normal,0
3542,4,Activity AH,10/23/1970 14:00,Friday,Donald,Insert,1
5922,2,Activity AE,10/23/1970 14:00,Monday,Keven,Normal,0
9256,3,Activity D,10/23/1970 14:00,Tuesday,Chan,Normal,0
8337,4,Activity O,10/23/1970 14:00,Tuesday,James,Normal,0
1869,4,Activity B,10/23/1970 14:00,Thursday,Sonia,Normal,0
1010,0,Activity A,10/23/1970 14:00,Wednesday,Gema,Normal,0
2676,3,Activity D,10/23/1970 15:00,Thursday,Frances,Normal,0
543,3,Activity AC,10/23/1970 15:00,Friday,Lisa,Normal,0
8204,4,Activity B,10/23/1970 15:00,Wednesday,Anna,Normal,0
9435,5,Activity B,10/23/1970 15:00,Thursday,Sherlene,Normal,0
7879,5,Activity B,10/23/1970 15:00,Monday,Hugo,Normal,0
3883,4,Activity B,10/23/1970 15:00,Tuesday,Roseanne,Normal,0
7659,1,Activity N,10/23/1970 15:00,Wednesday,Charles,Normal,0
2502,0,Activity A,10/23/1970 15:00,Wednesday,Michaele,Normal,0
3816,5,Activity B,10/23/1970 15:00,Tuesday,Roseanne,Normal,0
7734,2,Activity AG,10/23/1970 15:00,Thursday,Alpha,Normal,0
3858,0,Activity A,10/23/1970 15:00,Wednesday,Michaele,Normal,0
9452,0,Activity A,10/23/1970 15:00,Wednesday,Gema,Normal,0
7074,4,Activity B,10/23/1970 15:00,Friday,Roseanne,Normal,0
6396,0,Activity A,10/23/1970 15:00,Monday,Michaele,Normal,0
1279,2,Activity AE,10/23/1970 15:00,Monday,Keven,Normal,0
5022,3,Activity D,10/23/1970 16:00,Tuesday,Sigrid,Normal,0
8337,5,Activity B,10/23/1970 16:00,Friday,Roseanne,Normal,0
1233,1,Activity N,10/23/1970 16:00,Thursday,Elisha,Attribute,1
2472,3,Activity AF,10/23/1970 16:00,Friday,Vickie,Normal,0
5459,0,Activity N,10/23/1970 16:00,Wednesday,Shandi,Late,1
2790,1,Activity N,10/23/1970 16:00,Friday,Rossie,Normal,0
1370,0,Activity A,10/23/1970 16:00,Monday,Michaele,Normal,0
3542,5,Activity O,10/23/1970 16:00,Wednesday,Earl,Insert,1
4041,0,Activity A,10/23/1970 16:00,Monday,Michaele,Normal,0
9256,4,Activity B,10/23/1970 16:00,Friday,Craig,Normal,0
5922,3,Activity AF,10/23/1970 16:00,Friday,Vickie,Normal,0
1010,1,Activity C,10/23/1970 16:00,Friday,Sandra,Normal,0
3883,5,Activity D,10/23/1970 17:00,Thursday,Michaele,Rework,1
6396,1,Activity N,10/23/1970 17:00,Monday,Della,Normal,0
2502,1,Activity N,10/23/1970 17:00,Monday,Della,Normal,0
543,4,Activity Z,10/23/1970 17:00,Tuesday,Jack,Normal,0
7734,3,Activity AH,10/23/1970 17:00,Monday,Donald,Normal,0
3858,1,Activity N,10/23/1970 17:00,Monday,Elisha,Normal,0
9452,1,Activity C,10/23/1970 17:00,Tuesday,Sandra,Normal,0
2676,4,Activity B,10/23/1970 17:00,Thursday,Charles,Normal,0
7659,2,Activity P,10/23/1970 17:00,Friday,Junior,Normal,0
1279,3,Activity AF,10/23/1970 17:00,Wednesday,Frances,Attribute,1
2926,0,Activity A,10/23/1970 18:00,Wednesday,Michaele,Normal,0
4041,1,Activity AD,10/23/1970 18:00,Tuesday,Shandi,Late,1
1370,1,Activity N,10/23/1970 18:00,Monday,Elisha,Normal,0
3542,6,Activity B,10/23/1970 18:00,Thursday,Alyce,Insert,1
2472,4,Activity O,10/23/1970 18:00,Friday,Junior,Normal,0
2790,2,Activity AE,10/23/1970 18:00,Monday,Issac,Normal,0
5922,4,Activity O,10/23/1970 18:00,Tuesday,Hannah,Normal,0
1010,2,Activity K,10/23/1970 18:00,Tuesday,Emily,Normal,0
1233,2,Activity Y,10/23/1970 18:00,Friday,Micheline,Attribute,1
5022,4,Activity B,10/23/1970 18:00,Friday,Grayce,Normal,0
5459,1,Activity AE,10/23/1970 18:00,Thursday,Issac,Late,1
1279,4,Activity O,10/23/1970 19:00,Wednesday,Hannah,Attribute,1
3883,6,Activity B,10/23/1970 19:00,Tuesday,Roseanne,Rework,1
2502,2,Activity AG,10/23/1970 19:00,Tuesday,Jamika,Normal,0
7659,3,Activity Q,10/23/1970 19:00,Friday,Carmella,Normal,0
6396,2,Activity AG,10/23/1970 19:00,Thursday,Jamika,Normal,0
3858,2,Activity Y,10/23/1970 19:00,Monday,Alpha,Normal,0
7734,4,Activity O,10/23/1970 19:00,Tuesday,James,Normal,0
8319,0,Activity A,10/23/1970 19:00,Wednesday,Gema,Normal,0
1789,0,Activity A,10/23/1970 19:00,Monday,Michaele,Normal,0
202,0,Activity A,10/23/1970 19:00,Wednesday,Gema,Normal,0
543,5,Activity O,10/23/1970 19:00,Wednesday,Iluminada,Normal,0
9452,2,Activity K,10/23/1970 19:00,Tuesday,Emily,Normal,0
8154,0,Activity A,10/23/1970 19:00,Monday,Michaele,Normal,0
4041,2,Activity Z,10/23/1970 20:00,Thursday,Velda,Late,1
9855,0,Activity A,10/23/1970 20:00,Wednesday,Gema,Normal,0
2926,1,Activity N,10/23/1970 20:00,Friday,Marilyn,Normal,0
5459,2,Activity AF,10/23/1970 20:00,Wednesday,Vickie,Late,1
5922,5,Activity B,10/23/1970 20:00,Tuesday,Roseanne,Normal,0
7399,0,Activity A,10/23/1970 20:00,Monday,Michaele,Normal,0
2790,3,Activity AF,10/23/1970 20:00,Monday,Vickie,Normal,0
1010,3,Activity D,10/23/1970 20:00,Monday,Frances,Normal,0
2472,5,Activity B,10/23/1970 20:00,Tuesday,Roseanne,Normal,0
1370,2,Activity Y,10/23/1970 20:00,Wednesday,Rossie,Attribute,1
1233,3,Activity AB,10/23/1970 20:00,Tuesday,Issac,Attribute,1
6961,0,Activity A,10/23/1970 20:00,Monday,Michaele,Normal,0
9452,3,Activity D,10/23/1970 21:00,Tuesday,Sigrid,Normal,0
6396,3,Activity AH,10/23/1970 21:00,Thursday,Donald,Normal,0
202,1,Activity C,10/23/1970 21:00,Thursday,Ronald,Normal,0
7562,0,Activity A,10/23/1970 21:00,Monday,Michaele,Normal,0
543,6,Activity B,10/23/1970 21:00,Monday,Jack,Normal,0
3858,3,Activity AA,10/23/1970 21:00,Thursday,Craig,Normal,0
2502,3,Activity AH,10/23/1970 21:00,Monday,Donald,Normal,0
7638,0,Activity A,10/23/1970 21:00,Monday,Michaele,Normal,0
7734,5,Activity B,10/23/1970 21:00,Monday,Jack,Normal,0
8319,1,Activity C,10/23/1970 21:00,Wednesday,Ronald,Normal,0
1789,1,Activity N,10/23/1970 21:00,Wednesday,Shandi,Normal,0
1279,5,Activity B,10/23/1970 21:00,Tuesday,Roseanne,Attribute,1
8154,1,Activity N,10/23/1970 21:00,Wednesday,Charles,Normal,0
7659,4,Activity O,10/23/1970 21:00,Wednesday,Iluminada,Normal,0
1233,4,Activity Z,10/23/1970 22:00,Friday,Ling,Attribute,1
2926,2,Activity AE,10/23/1970 22:00,Monday,Keven,Normal,0
2790,4,Activity O,10/23/1970 22:00,Friday,Iluminada,Normal,0
7399,1,Activity N,10/23/1970 22:00,Friday,Rossie,Normal,0
1370,3,Activity AB,10/23/1970 22:00,Tuesday,Issac,Attribute,1
1010,4,Activity B,10/23/1970 22:00,Thursday,Keven,Normal,0
1595,0,Activity A,10/23/1970 22:00,Monday,Michaele,Normal,0
6961,1,Activity N,10/23/1970 22:00,Monday,Shandi,Normal,0
4041,3,Activity O,10/23/1970 22:00,Thursday,Amanda,Late,1
9855,1,Activity C,10/23/1970 22:00,Tuesday,Sandra,Normal,0
5459,3,Activity A,10/23/1970 22:00,Monday,Michaele,Late,1
2502,4,Activity O,10/23/1970 23:00,Tuesday,Craig,Normal,0
8319,2,Activity M,10/23/1970 23:00,Tuesday,Howard,Normal,0
1789,2,Activity AE,10/23/1970 23:00,Monday,Keven,Normal,0
9452,4,Activity B,10/23/1970 23:00,Thursday,Ronald,Normal,0
3858,4,Activity Z,10/23/1970 23:00,Monday,Jack,Normal,0
8154,2,Activity P,10/23/1970 23:00,Friday,Junior,Normal,0
7562,1,Activity N,10/23/1970 23:00,Friday,Shandi,Normal,0
202,2,Activity L,10/23/1970 23:00,Thursday,Tiffiny,Normal,0
6396,4,Activity O,10/23/1970 23:00,Tuesday,Craig,Normal,0
7659,5,Activity B,10/23/1970 23:00,Thursday,Sherlene,Normal,0
7638,1,Activity N,10/23/1970 23:00,Monday,Della,Normal,0
5459,4,Activity O,10/24/1970 0:00,Wednesday,Iluminada,Late,1
911,0,Activity A,10/24/1970 0:00,Wednesday,Michaele,Normal,0
7399,2,Activity AE,10/24/1970 0:00,Monday,Keven,Normal,0
1233,5,Activity O,10/24/1970 0:00,Friday,Lucy,Attribute,1
4041,4,Activity N,10/24/1970 0:00,Monday,Shandi,Late,1
9855,2,Activity K,10/24/1970 0:00,Tuesday,Emily,Normal,0
2926,3,Activity AF,10/24/1970 0:00,Friday,Vickie,Normal,0
1010,5,Activity K,10/24/1970 0:00,Tuesday,Emily,Rework,1
6961,2,Activity Y,10/24/1970 0:00,Friday,Michaele,Normal,0
1370,4,Activity Z,10/24/1970 0:00,Saturday,Ling,Attribute,1
1595,1,Activity N,10/24/1970 0:00,Thursday,Amanda,Normal,0
6273,0,Activity A,10/24/1970 0:00,Monday,Michaele,Normal,0
2790,5,Activity B,10/24/1970 0:00,Thursday,Alyce,Normal,0
2502,5,Activity B,10/24/1970 1:00,Thursday,Alyce,Normal,0
7638,2,Activity AG,10/24/1970 1:00,Friday,Jamika,Normal,0
3858,5,Activity O,10/24/1970 1:00,Tuesday,Hannah,Normal,0
7562,2,Activity AE,10/24/1970 1:00,Monday,Keven,Normal,0
6396,5,Activity B,10/24/1970 1:00,Monday,Hugo,Normal,0
1789,3,Activity AF,10/24/1970 1:00,Wednesday,Vickie,Normal,0
8319,3,Activity D,10/24/1970 1:00,Thursday,Michaele,Normal,0
202,3,Activity D,10/24/1970 1:00,Tuesday,Hoyt,Normal,0
8154,3,Activity Q,10/24/1970 1:00,Monday,Carmella,Normal,0
1370,5,Activity O,10/24/1970 2:00,Wednesday,Sherell,Attribute,1
6273,1,Activity N,10/24/1970 2:00,Tuesday,Amanda,Normal,0
1010,6,Activity D,10/24/1970 2:00,Monday,Frances,Rework,1
1595,2,Activity AE,10/24/1970 2:00,Monday,Keven,Normal,0
6961,3,Activity AA,10/24/1970 2:00,Monday,Craig,Normal,0
2926,4,Activity O,10/24/1970 2:00,Friday,Junior,Normal,0
9855,3,Activity D,10/24/1970 2:00,Thursday,Michaele,Normal,0
1233,6,Activity B,10/24/1970 2:00,Wednesday,Roseanne,Attribute,1
4041,5,Activity Y,10/24/1970 2:00,Monday,Carmella,Late,1
911,1,Activity N,10/24/1970 2:00,Monday,Della,Normal,0
8985,0,Activity A,10/24/1970 2:00,Wednesday,Gema,Normal,0
5459,5,Activity B,10/24/1970 2:00,Thursday,Sherlene,Late,1
7399,3,Activity AF,10/24/1970 2:00,Friday,Vickie,Normal,0
1789,4,Activity O,10/24/1970 3:00,Friday,Anna,Normal,0
2028,0,Activity A,10/24/1970 3:00,Monday,Michaele,Normal,0
6091,0,Activity A,10/24/1970 3:00,Monday,Michaele,Normal,0
8154,4,Activity O,10/24/1970 3:00,Thursday,Craig,Normal,0
3858,6,Activity B,10/24/1970 3:00,Tuesday,Roseanne,Normal,0
7638,3,Activity AH,10/24/1970 3:00,Monday,Donald,Normal,0
161,0,Activity A,10/24/1970 3:00,Wednesday,Brant,Attribute,1
202,4,Activity B,10/24/1970 3:00,Tuesday,Roseanne,Normal,0
8334,0,Activity A,10/24/1970 3:00,Monday,Michaele,Normal,0
7562,3,Activity AF,10/24/1970 3:00,Friday,Vickie,Normal,0
8319,4,Activity B,10/24/1970 3:00,Thursday,Anna,Normal,0
1010,7,Activity B,10/24/1970 4:00,Thursday,Keven,Rework,1
1370,6,Activity B,10/24/1970 4:00,Friday,Craig,Attribute,1
6273,2,Activity AE,10/24/1970 4:00,Monday,Keven,Normal,0
2926,5,Activity B,10/24/1970 4:00,Tuesday,Roseanne,Normal,0
911,2,Activity AG,10/24/1970 4:00,Monday,Alpha,Normal,0
8985,1,Activity C,10/24/1970 4:00,Tuesday,Junior,Normal,0
4041,6,Activity B,10/24/1970 4:00,Thursday,Alyce,Late,1
9855,4,Activity B,10/24/1970 4:00,Wednesday,Anna,Normal,0
7399,4,Activity O,10/24/1970 4:00,Thursday,Anna,Normal,0
6961,4,Activity Z,10/24/1970 4:00,Thursday,Jack,Normal,0
1595,3,Activity A,10/24/1970 4:00,Monday,Michaele,Rework,1
161,1,Activity C,10/24/1970 5:00,Friday,Vickie,Attribute,1
7638,4,Activity O,10/24/1970 5:00,Wednesday,Earl,Normal,0
8631,0,Activity A,10/24/1970 5:00,Wednesday,Gema,Normal,0
8302,0,Activity A,10/24/1970 5:00,Monday,Michaele,Normal,0
1789,5,Activity B,10/24/1970 5:00,Monday,Hugo,Normal,0
8334,1,Activity N,10/24/1970 5:00,Thursday,Marilyn,Normal,0
6091,1,Activity N,10/24/1970 5:00,Thursday,Shandi,Normal,0
8154,5,Activity B,10/24/1970 5:00,Thursday,Sherlene,Normal,0
5210,0,Activity AF,10/24/1970 5:00,Wednesday,Vickie,Early,1
7562,4,Activity O,10/24/1970 5:00,Tuesday,Lannie,Normal,0
2028,1,Activity N,10/24/1970 5:00,Wednesday,Charles,Normal,0
6961,5,Activity O,10/24/1970 6:00,Wednesday,Anna,Normal,0
1595,4,Activity N,10/24/1970 6:00,Thursday,Amanda,Rework,1
7399,5,Activity B,10/24/1970 6:00,Friday,Roseanne,Normal,0
8985,2,Activity K,10/24/1970 6:00,Tuesday,Emily,Normal,0
911,3,Activity AH,10/24/1970 6:00,Monday,Donald,Normal,0
6273,3,Activity AF,10/24/1970 6:00,Wednesday,Vickie,Normal,0
6091,2,Activity AE,10/24/1970 7:00,Thursday,Issac,Normal,0
2028,2,Activity P,10/24/1970 7:00,Wednesday,Ling,Normal,0
8334,2,Activity AE,10/24/1970 7:00,Monday,Keven,Normal,0
161,2,Activity L,10/24/1970 7:00,Monday,Craig,Attribute,1
8631,1,Activity C,10/24/1970 7:00,Tuesday,Sandra,Normal,0
8302,1,Activity N,10/24/1970 7:00,Thursday,Shandi,Normal,0
5210,1,Activity O,10/24/1970 7:00,Thursday,Iluminada,Early,1
7638,5,Activity B,10/24/1970 7:00,Thursday,Alyce,Normal,0
2110,0,Activity A,10/24/1970 7:00,Monday,Michaele,Normal,0
9499,0,Activity A,10/24/1970 7:00,Wednesday,Michaele,Normal,0
7562,5,Activity B,10/24/1970 7:00,Thursday,Sherlene,Normal,0
506,0,Activity AE,10/24/1970 8:00,Monday,Keven,Late,1
1595,5,Activity AE,10/24/1970 8:00,Monday,Keven,Rework,1
6961,6,Activity B,10/24/1970 8:00,Monday,Hugo,Normal,0
911,4,Activity O,10/24/1970 8:00,Tuesday,Craig,Normal,0
6273,4,Activity O,10/24/1970 8:00,Thursday,Hannah,Normal,0
8985,3,Activity D,10/24/1970 8:00,Thursday,Michaele,Normal,0
9499,1,Activity N,10/24/1970 9:00,Monday,Della,Normal,0
5210,2,Activity A,10/24/1970 9:00,Monday,Michaele,Early,1
2110,1,Activity N,10/24/1970 9:00,Wednesday,Charles,Normal,0
8631,2,Activity B,10/24/1970 9:00,Tuesday,Roseanne,SkipSequence,1
7183,0,Activity A,10/24/1970 9:00,Monday,Michaele,Normal,0
6091,3,Activity AF,10/24/1970 9:00,Thursday,Vickie,Normal,0
161,3,Activity D,10/24/1970 9:00,Tuesday,Hoyt,Attribute,1
