case_id,event_position,name,timestamp,org:resource,anomaly,isAnomaly
212929,33,W_Nabellen incomplete dossiers+START,48:15.7,10909,Normal,0
209508,56,W_Nabellen offertes+START,49:47.2,11119,Normal,0
213004,21,W_Completeren aanvraag+COMPLETE,49:47.3,11302,Normal,0
214121,24,W_Completeren aanvraag+START,49:56.2,11302,Normal,0
214121,25,W_Completeren aanvraag+COMPLETE,50:54.2,11302,Normal,0
213477,25,W_Completeren aanvraag+START,51:00.5,11302,Normal,0
213477,26,W_Completeren aanvraag+COMPLETE,51:52.4,11302,Normal,0
209508,57,W_Nabellen offertes+COMPLETE,51:58.7,11119,Normal,0
212806,26,W_Completeren aanvraag+START,54:03.9,11119,Late,1
210984,24,W_Completeren aanvraag+START,55:13.7,10931,Insert,1
212806,27,W_Completeren aanvraag+COMPLETE,55:48.9,11119,Late,1
212521,24,W_Completeren aanvraag+START,55:55.5,11119,Normal,0
207810,54,W_Nabellen incomplete dossiers+START,56:59.8,10609,Normal,0
212521,25,W_Completeren aanvraag+COMPLETE,57:19.2,11119,Normal,0
210984,25,A_ACCEPTED+COMPLETE,58:34.9,10931,Insert,1
214223,19,W_Nabellen offertes+START,00:43.1,11119,SkipSequence,1
213690,33,W_Completeren aanvraag+START,01:01.1,11302,Normal,0
213690,34,W_Completeren aanvraag+COMPLETE,01:22.8,11302,Normal,0
214184,38,W_Completeren aanvraag+START,01:30.4,11302,Normal,0
214184,39,W_Completeren aanvraag+COMPLETE,01:45.3,11302,Normal,0
210984,26,A_FINALIZED+COMPLETE,02:09.1,10931,Insert,1
210984,27,O_SELECTED+COMPLETE,02:09.1,10931,Insert,1
210984,28,O_CREATED+COMPLETE,02:10.2,10931,Insert,1
210984,29,O_SENT+COMPLETE,02:10.2,10931,Insert,1
210984,30,W_Nabellen offertes+SCHEDULE,02:10.4,10931,Insert,1
210984,31,W_Completeren aanvraag+COMPLETE,02:11.6,10931,Insert,1
214223,20,W_Nabellen offertes+COMPLETE,02:40.8,11119,SkipSequence,1
214313,23,W_Nabellen offertes+START,02:45.3,11119,Normal,0
213513,23,A_APPROVED+COMPLETE,05:43.1,11289,Normal,0
213513,22,O_ACCEPTED+COMPLETE,05:43.1,11289,Normal,0
213513,26,A_APPROVED+COMPLETE,05:43.1,11289,Rework,1
213513,25,O_ACCEPTED+COMPLETE,05:43.1,11289,Rework,1
213513,21,A_REGISTERED+COMPLETE,05:43.1,11289,Normal,0
213513,24,A_ACTIVATED+COMPLETE,05:43.1,11289,Normal,0
213513,27,W_Valideren aanvraag+COMPLETE,05:50.8,11289,Rework,1
213918,31,W_Completeren aanvraag+START,11:37.7,11302,Normal,0
214313,24,W_Nabellen offertes+COMPLETE,11:45.3,11119,Normal,0
213918,32,W_Completeren aanvraag+COMPLETE,13:34.6,11302,Normal,0
207840,28,W_Completeren aanvraag+START,13:49.9,11302,Insert,1
207810,55,O_DECLINED+COMPLETE,13:57.8,10609,Normal,0
207810,56,A_DECLINED+COMPLETE,13:57.8,10609,Normal,0
207810,57,W_Nabellen incomplete dossiers+COMPLETE,14:02.3,10609,Normal,0
207840,29,W_Completeren aanvraag+COMPLETE,14:05.4,11302,Insert,1
206264,53,W_Nabellen incomplete dossiers+START,14:38.3,10609,Normal,0
205694,29,W_Nabellen offertes+START,16:29.0,11119,Normal,0
205694,30,W_Nabellen offertes+COMPLETE,21:08.5,11119,Normal,0
213930,18,W_Valideren aanvraag+START,22:59.8,11289,Normal,0
214283,18,W_Nabellen offertes+START,26:43.1,11119,Normal,0
214283,19,W_Nabellen offertes+COMPLETE,29:06.8,11119,Normal,0
213969,20,W_Completeren aanvraag+START,31:40.1,10913,Normal,0
213969,21,W_Completeren aanvraag+COMPLETE,32:06.0,10913,Normal,0
206264,54,W_Nabellen incomplete dossiers+COMPLETE,32:52.7,10609,Normal,0
213822,30,W_Valideren aanvraag+START,33:25.8,10609,Normal,0
212929,34,W_Nabellen incomplete dossiers+COMPLETE,33:33.3,10909,Normal,0
213132,23,W_Nabellen incomplete dossiers+START,33:49.5,10909,Rework,1
206177,36,W_Nabellen offertes+START,34:19.4,11119,Normal,0
213132,24,W_Nabellen incomplete dossiers+COMPLETE,39:34.3,10909,Rework,1
213822,31,W_Valideren aanvraag+COMPLETE,39:45.1,10609,Normal,0
213822,32,W_Valideren aanvraag+START,39:52.0,10609,Normal,0
209308,55,W_Nabellen incomplete dossiers+START,40:13.8,10909,Normal,0
206177,37,W_Nabellen offertes+COMPLETE,40:59.1,11119,Normal,0
214310,16,W_Nabellen offertes+START,41:11.8,11119,Normal,0
213822,33,W_Valideren aanvraag+COMPLETE,43:04.9,10609,Normal,0
207834,18,W_Completeren aanvraag+START,43:22.8,10913,Normal,0
214310,17,W_Nabellen offertes+COMPLETE,43:54.7,11119,Normal,0
213822,34,W_Valideren aanvraag+START,44:09.8,10609,Normal,0
213132,25,W_Nabellen incomplete dossiers+START,44:36.2,11302,Rework,1
214373,15,W_Nabellen offertes+START,46:22.7,11119,Normal,0
207834,19,A_CANCELLED+COMPLETE,46:48.8,10913,Normal,0
207834,20,W_Completeren aanvraag+COMPLETE,46:50.5,10913,Normal,0
213132,26,W_Valideren aanvraag+SCHEDULE,49:38.5,11302,Rework,1
213132,27,W_Nabellen incomplete dossiers+COMPLETE,49:39.8,11302,Rework,1
214373,16,W_Nabellen offertes+COMPLETE,50:54.9,11119,Normal,0
207840,30,W_Completeren aanvraag+START,51:29.4,11302,Insert,1
207840,31,W_Completeren aanvraag+COMPLETE,51:47.6,11302,Insert,1
213822,35,W_Valideren aanvraag+COMPLETE,51:54.2,10609,Normal,0
213288,24,W_Valideren aanvraag+START,52:12.7,10609,Normal,0
207840,32,W_Completeren aanvraag+START,56:59.4,11302,Insert,1
207840,33,W_Completeren aanvraag+COMPLETE,57:20.2,11302,Insert,1
212398,25,W_Nabellen incomplete dossiers+SCHEDULE,02:18.5,10138,Normal,0
212398,26,W_Valideren aanvraag+COMPLETE,02:20.0,10138,Normal,0
213258,43,W_Valideren aanvraag+START,08:01.5,10138,Early,1
213930,19,W_Nabellen incomplete dossiers+SCHEDULE,08:38.1,11289,Normal,0
213930,20,W_Valideren aanvraag+COMPLETE,08:40.4,11289,Normal,0
213082,32,W_Nabellen offertes+START,10:49.9,11119,Normal,0
213082,33,W_Nabellen offertes+COMPLETE,12:07.2,11119,Normal,0
209308,56,W_Nabellen incomplete dossiers+COMPLETE,12:53.9,10909,Normal,0
212530,28,W_Nabellen offertes+START,13:24.3,11119,Early,1
214052,26,W_Nabellen incomplete dossiers+START,14:23.8,10909,Rework,1
212530,29,W_Nabellen offertes+COMPLETE,17:25.6,11119,Early,1
210710,22,W_Nabellen offertes+START,27:47.2,11119,Normal,0
213258,44,W_Nabellen incomplete dossiers+SCHEDULE,27:53.7,10138,Early,1
213258,45,W_Valideren aanvraag+COMPLETE,27:55.5,10138,Early,1
210710,23,W_Nabellen offertes+COMPLETE,28:50.4,11119,Normal,0
209532,58,W_Nabellen incomplete dossiers+START,34:21.8,10909,Normal,0
213132,28,W_Valideren aanvraag+START,35:25.3,10609,Rework,1
213132,29,O_ACCEPTED+COMPLETE,49:03.8,10609,Rework,1
213132,30,A_APPROVED+COMPLETE,49:03.8,10609,Rework,1
213132,31,A_REGISTERED+COMPLETE,49:03.8,10609,Rework,1
213132,32,A_ACTIVATED+COMPLETE,49:03.8,10609,Rework,1
213132,33,W_Valideren aanvraag+COMPLETE,49:14.0,10609,Rework,1
209532,59,W_Nabellen incomplete dossiers+COMPLETE,15:27.8,10909,Normal,0
214052,27,W_Nabellen incomplete dossiers+COMPLETE,15:44.3,10909,Rework,1
214052,28,W_Nabellen incomplete dossiers+START,15:56.0,10909,Rework,1
214052,29,W_Nabellen incomplete dossiers+COMPLETE,20:22.8,10909,Rework,1
211158,58,W_Nabellen incomplete dossiers+START,20:29.8,10909,Normal,0
211158,59,W_Nabellen incomplete dossiers+COMPLETE,20:44.7,10909,Normal,0
211158,60,W_Nabellen incomplete dossiers+START,41:51.0,10913,Normal,0
211158,61,W_Nabellen incomplete dossiers+COMPLETE,43:25.5,10913,Normal,0
212929,35,W_Nabellen incomplete dossiers+START,53:17.7,10913,Normal,0
212929,36,W_Nabellen incomplete dossiers+COMPLETE,53:25.4,10913,Normal,0
211158,62,W_Nabellen incomplete dossiers+START,53:31.6,10913,Normal,0
206264,55,W_Nabellen incomplete dossiers+START,03:33.1,10909,Normal,0
206264,56,W_Valideren aanvraag+SCHEDULE,08:31.2,10909,Normal,0
206264,58,W_Nabellen incomplete dossiers+COMPLETE,08:33.0,10909,Late,1
211158,63,W_Nabellen incomplete dossiers+COMPLETE,08:56.6,10913,Normal,0
209775,51,W_Nabellen incomplete dossiers+START,09:04.0,10913,Late,1
209775,52,W_Nabellen incomplete dossiers+COMPLETE,09:10.9,10913,Late,1
210308,60,W_Nabellen incomplete dossiers+START,09:12.1,10909,Normal,0
210308,61,W_Nabellen incomplete dossiers+COMPLETE,10:00.6,10909,Normal,0
209532,60,W_Nabellen incomplete dossiers+START,10:08.2,10909,Normal,0
211847,56,W_Nabellen incomplete dossiers+START,14:09.2,10913,Normal,0
211847,57,W_Nabellen incomplete dossiers+COMPLETE,14:17.5,10913,Normal,0
213210,39,W_Nabellen incomplete dossiers+START,14:41.4,10913,Late,1
213210,40,W_Nabellen incomplete dossiers+COMPLETE,15:38.8,10913,Late,1
209532,61,W_Nabellen incomplete dossiers+COMPLETE,15:46.5,10909,Normal,0
210987,49,W_Nabellen incomplete dossiers+START,15:55.7,10909,Normal,0
209227,23,W_Nabellen offertes+START,16:10.9,11119,Normal,0
210987,50,W_Nabellen incomplete dossiers+COMPLETE,16:38.1,10909,Normal,0
212851,34,W_Nabellen incomplete dossiers+START,16:45.1,10909,Normal,0
212851,35,W_Nabellen incomplete dossiers+COMPLETE,17:05.5,10909,Normal,0
210308,62,W_Nabellen incomplete dossiers+START,17:14.0,10909,Normal,0
209227,24,W_Nabellen offertes+COMPLETE,17:34.0,11119,Normal,0
210308,63,W_Nabellen incomplete dossiers+COMPLETE,19:23.8,10909,Normal,0
212887,35,W_Nabellen offertes+START,23:31.4,11119,Insert,1
209733,37,W_Nabellen incomplete dossiers+START,24:43.8,10909,Normal,0
209733,38,W_Nabellen incomplete dossiers+COMPLETE,26:22.9,10909,Normal,0
212887,36,W_Nabellen offertes+COMPLETE,27:24.3,11119,Insert,1
213927,23,W_Nabellen offertes+START,27:31.7,11119,Insert,1
213927,24,W_Nabellen offertes+COMPLETE,29:48.7,11119,Insert,1
211847,58,W_Nabellen incomplete dossiers+START,32:56.4,10909,Normal,0
213498,33,W_Completeren aanvraag+START,34:33.9,11119,Normal,0
213498,34,W_Completeren aanvraag+COMPLETE,35:37.3,11119,Normal,0
210452,31,W_Completeren aanvraag+START,35:41.1,11119,Normal,0
210452,32,W_Completeren aanvraag+COMPLETE,37:02.8,11119,Normal,0
211847,59,W_Nabellen incomplete dossiers+COMPLETE,01:28.2,10909,Normal,0
213930,21,W_Nabellen incomplete dossiers+START,03:26.7,10909,Normal,0
213082,34,W_Nabellen offertes+START,04:37.5,11119,Normal,0
213082,35,W_Nabellen offertes+COMPLETE,05:12.8,11119,Normal,0
213930,22,W_Nabellen incomplete dossiers+COMPLETE,06:17.1,10909,Normal,0
213258,46,W_Nabellen incomplete dossiers+START,06:22.9,10909,Early,1
213930,23,W_Nabellen incomplete dossiers+START,10:32.7,11119,Normal,0
213258,47,W_Nabellen incomplete dossiers+COMPLETE,11:21.1,10909,Early,1
209733,39,W_Nabellen incomplete dossiers+START,14:45.8,11302,Normal,0
212398,27,W_Nabellen incomplete dossiers+START,15:27.4,10909,Normal,0
212398,28,W_Nabellen incomplete dossiers+COMPLETE,15:28.8,10909,Normal,0
214139,40,W_Nabellen incomplete dossiers+START,15:35.7,10909,Early,1
213930,24,W_Valideren aanvraag+SCHEDULE,15:41.4,11119,Normal,0
213930,25,W_Nabellen incomplete dossiers+COMPLETE,15:43.3,11119,Normal,0
214139,41,W_Nabellen incomplete dossiers+COMPLETE,18:12.5,10909,Early,1
212398,29,W_Nabellen incomplete dossiers+START,18:42.8,10909,Normal,0
212398,30,W_Nabellen incomplete dossiers+COMPLETE,23:32.0,10909,Normal,0
209532,62,W_Nabellen incomplete dossiers+START,23:39.3,10909,Normal,0
209532,63,W_Valideren aanvraag+SCHEDULE,23:53.0,10909,Normal,0
209532,64,W_Nabellen incomplete dossiers+COMPLETE,23:54.6,10909,Normal,0
209733,40,W_Nabellen incomplete dossiers+COMPLETE,32:55.0,11302,Normal,0
197437,57,W_Nabellen offertes+START,33:13.1,10909,SkipSequence,1
197437,58,W_Nabellen offertes+COMPLETE,34:54.1,10909,SkipSequence,1
207768,18,W_Nabellen offertes+START,35:01.5,10909,Early,1
207768,19,W_Nabellen offertes+COMPLETE,35:40.6,10909,Early,1
213082,36,W_Nabellen offertes+START,39:02.2,11119,Normal,0
212623,14,W_Nabellen offertes+START,40:19.8,10909,Late,1
213082,37,W_Nabellen offertes+COMPLETE,41:24.3,11119,Normal,0
212623,15,W_Nabellen offertes+COMPLETE,41:46.8,10909,Late,1
208100,40,W_Nabellen offertes+START,41:55.7,10909,Normal,0
214181,39,W_Completeren aanvraag+START,43:05.0,10913,Normal,0
208100,41,W_Nabellen offertes+COMPLETE,44:23.7,10909,Normal,0
214139,42,W_Nabellen incomplete dossiers+START,44:36.1,11119,Early,1
199893,57,W_Nabellen offertes+START,44:41.5,10909,Insert,1
214181,40,W_Completeren aanvraag+COMPLETE,44:58.5,10913,Normal,0
199893,58,W_Nabellen offertes+COMPLETE,46:32.3,10909,Insert,1
211242,14,W_Nabellen offertes+START,47:02.1,10909,Normal,0
214139,43,W_Valideren aanvraag+SCHEDULE,47:19.1,11119,Early,1
214139,44,W_Nabellen incomplete dossiers+COMPLETE,47:20.9,11119,Early,1
211242,15,W_Nabellen offertes+COMPLETE,48:40.3,10909,Normal,0
211140,22,W_Nabellen offertes+START,49:35.3,10909,Normal,0
211140,23,W_Nabellen offertes+COMPLETE,50:55.6,10909,Normal,0
209251,33,W_Nabellen offertes+START,52:22.5,10909,Normal,0
209251,34,W_Nabellen offertes+COMPLETE,54:20.4,10909,Normal,0
207245,51,Random activity 19,05:26.1,Random_893,Insert,1
207804,33,W_Completeren aanvraag+COMPLETE,15:13.8,11309,Rework,1
207804,34,A_CANCELLED+COMPLETE,15:13.8,112,Rework,1
207840,34,W_Completeren aanvraag+COMPLETE,15:17.6,11302,Insert,1
207840,35,A_CANCELLED+COMPLETE,15:17.6,112,Insert,1
207888,44,W_Completeren aanvraag+COMPLETE,15:20.4,11309,Normal,0
207888,45,A_CANCELLED+COMPLETE,15:20.4,112,Normal,0
207960,31,W_Completeren aanvraag+COMPLETE,15:22.6,11300,Insert,1
207960,32,A_CANCELLED+COMPLETE,15:22.6,112,Insert,1
207987,23,W_Completeren aanvraag+COMPLETE,15:24.8,11180,Normal,0
207987,24,A_CANCELLED+COMPLETE,15:24.8,112,Normal,0
199893,59,W_Nabellen offertes+COMPLETE,15:27.1,10909,Insert,1
199893,60,O_CANCELLED+COMPLETE,15:27.1,112,Insert,1
199893,61,A_CANCELLED+COMPLETE,15:27.1,112,Insert,1
207741,33,W_Nabellen offertes+COMPLETE,15:29.8,11319,Insert,1
207741,35,A_CANCELLED+COMPLETE,15:29.8,112,Insert,1
207741,34,O_CANCELLED+COMPLETE,15:29.8,112,Insert,1
207768,20,W_Nabellen offertes+COMPLETE,15:32.1,10909,Early,1
207768,22,O_CANCELLED+COMPLETE,15:32.1,112,Early,1
207768,21,A_CANCELLED+COMPLETE,15:32.1,112,Early,1
207674,25,W_Nabellen offertes+COMPLETE,15:34.3,11002,Normal,0
207674,26,O_CANCELLED+COMPLETE,15:34.3,112,Normal,0
207674,27,A_CANCELLED+COMPLETE,15:34.3,112,Normal,0
207632,29,W_Nabellen offertes+COMPLETE,15:36.6,11203,Normal,0
207632,31,O_CANCELLED+COMPLETE,15:36.6,112,Normal,0
207632,30,A_CANCELLED+COMPLETE,15:36.6,112,Normal,0
207792,40,W_Nabellen offertes+COMPLETE,15:39.3,10889,Insert,1
207792,42,O_CANCELLED+COMPLETE,15:39.3,112,Insert,1
207792,41,A_CANCELLED+COMPLETE,15:39.3,112,Insert,1
206231,30,W_Nabellen offertes+COMPLETE,15:43.1,10881,Normal,0
206231,32,O_CANCELLED+COMPLETE,15:43.1,112,Normal,0
206231,31,A_CANCELLED+COMPLETE,15:43.1,112,Normal,0
207245,52,W_Nabellen offertes+COMPLETE,15:45.8,10913,Insert,1
207245,53,A_CANCELLED+COMPLETE,15:45.8,112,Insert,1
207245,54,O_CANCELLED+COMPLETE,15:45.8,112,Insert,1
213288,25,W_Valideren aanvraag+COMPLETE,15:04.1,10609,Normal,0
211567,26,W_Nabellen offertes+COMPLETE,15:04.2,11309,Normal,0
213417,64,W_Nabellen incomplete dossiers+COMPLETE,15:04.2,10932,Rework,1
209532,65,W_Valideren aanvraag+START,14:31.9,10609,Normal,0
209532,66,W_Valideren aanvraag+COMPLETE,15:46.9,10609,Normal,0
214139,45,W_Valideren aanvraag+START,16:01.1,10609,Early,1
214139,46,O_ACCEPTED+COMPLETE,30:02.6,10609,Early,1
214139,49,A_APPROVED+COMPLETE,30:02.6,10609,Early,1
214139,47,A_ACTIVATED+COMPLETE,30:02.6,10609,Early,1
214139,48,A_REGISTERED+COMPLETE,30:02.6,10609,Early,1
214139,50,W_Valideren aanvraag+COMPLETE,30:11.3,10609,Early,1
206264,57,W_Valideren aanvraag+START,31:16.1,10609,Late,1
206264,59,W_Nabellen incomplete dossiers+SCHEDULE,33:55.9,10609,Late,1
206264,60,W_Valideren aanvraag+COMPLETE,33:58.1,10609,Late,1
213900,27,W_Valideren aanvraag+START,34:17.8,10609,Normal,0
210086,70,W_Valideren aanvraag+START,02:12.7,10972,Normal,0
210086,71,W_Valideren aanvraag+COMPLETE,02:20.3,10972,Normal,0
209706,48,W_Valideren aanvraag+START,03:53.4,10972,Early,1
213900,28,O_DECLINED+COMPLETE,04:38.9,10609,Normal,0
213900,29,A_DECLINED+COMPLETE,04:38.9,10609,Normal,0
213900,30,W_Valideren aanvraag+COMPLETE,04:42.8,10609,Normal,0
212944,27,W_Valideren aanvraag+START,05:03.0,10609,Normal,0
209706,49,W_Valideren aanvraag+COMPLETE,11:07.4,10972,Early,1
212043,30,W_Valideren aanvraag+START,11:31.9,10972,Normal,0
212043,31,W_Valideren aanvraag+COMPLETE,14:34.2,10972,Normal,0
209706,50,W_Valideren aanvraag+START,21:12.1,10972,Early,1
209706,52,A_DECLINED+COMPLETE,22:33.5,10972,Early,1
209706,51,O_DECLINED+COMPLETE,22:33.5,10972,Early,1
209706,53,W_Valideren aanvraag+COMPLETE,22:36.9,10972,Early,1
212704,32,W_Valideren aanvraag+START,23:11.8,10972,Normal,0
212704,36,A_APPROVED+COMPLETE,26:03.1,10972,Normal,0
212704,34,O_ACCEPTED+COMPLETE,26:03.1,10972,Normal,0
212704,35,A_REGISTERED+COMPLETE,26:03.1,10972,Normal,0
212704,33,A_ACTIVATED+COMPLETE,26:03.1,10972,Normal,0
212704,37,W_Valideren aanvraag+COMPLETE,26:11.9,10972,Normal,0
212944,28,O_SELECTED+COMPLETE,28:44.8,10609,Normal,0
212944,29,O_CANCELLED+COMPLETE,28:44.8,10609,Normal,0
212944,30,O_CREATED+COMPLETE,28:48.6,10609,Normal,0
212944,31,O_SENT+COMPLETE,28:48.6,10609,Normal,0
212944,32,W_Nabellen incomplete dossiers+SCHEDULE,28:48.8,10609,Normal,0
212944,33,W_Valideren aanvraag+COMPLETE,28:50.6,10609,Normal,0
212944,34,W_Nabellen incomplete dossiers+START,29:27.1,10609,Normal,0
212944,35,O_ACCEPTED+COMPLETE,30:40.4,10609,Normal,0
212944,36,A_APPROVED+COMPLETE,30:40.4,10609,Normal,0
212944,37,A_ACTIVATED+COMPLETE,30:40.4,10609,Normal,0
212944,38,A_REGISTERED+COMPLETE,30:40.4,10609,Normal,0
212944,39,W_Nabellen incomplete dossiers+COMPLETE,30:48.2,10609,Normal,0
214172,18,W_Valideren aanvraag+START,34:25.3,10609,Normal,0
212506,21,W_Valideren aanvraag+START,39:30.8,10972,Normal,0
214172,20,O_SELECTED+COMPLETE,45:02.1,10609,Normal,0
214172,19,O_CANCELLED+COMPLETE,45:02.1,10609,Normal,0
214172,21,O_CREATED+COMPLETE,45:03.2,10609,Normal,0
214172,22,O_SENT+COMPLETE,45:03.3,10609,Normal,0
214172,23,W_Nabellen incomplete dossiers+SCHEDULE,45:03.4,10609,Normal,0
214172,24,W_Valideren aanvraag+COMPLETE,45:05.3,10609,Normal,0
214172,25,W_Nabellen incomplete dossiers+START,45:27.0,10609,Normal,0
214286,22,W_Valideren aanvraag+START,46:46.4,11289,Normal,0
214172,26,W_Nabellen incomplete dossiers+COMPLETE,54:20.4,10609,Normal,0
213660,24,W_Valideren aanvraag+START,55:30.9,10609,Normal,0
213210,41,W_Nabellen incomplete dossiers+START,58:43.1,10909,Late,1
212043,32,W_Valideren aanvraag+START,59:00.0,10809,Normal,0
212043,33,W_Valideren aanvraag+COMPLETE,00:17.3,10809,Normal,0
213210,42,W_Nabellen incomplete dossiers+COMPLETE,00:37.3,10909,Late,1
213660,25,W_Valideren aanvraag+COMPLETE,01:20.1,10609,Normal,0
213660,26,W_Valideren aanvraag+START,01:30.5,10609,Normal,0
213210,43,W_Nabellen incomplete dossiers+START,03:03.8,10809,Late,1
213082,38,W_Nabellen offertes+START,03:12.2,10935,Normal,0
213210,44,W_Nabellen incomplete dossiers+COMPLETE,03:23.2,10809,Late,1
213210,45,W_Nabellen incomplete dossiers+START,04:11.0,10909,Late,1
211329,26,W_Nabellen offertes+START,05:03.1,10912,Late,1
211329,29,W_Nabellen offertes+COMPLETE,06:01.5,10912,Late,1
213082,39,W_Nabellen offertes+COMPLETE,06:08.2,10935,Normal,0
212623,16,W_Nabellen offertes+START,06:15.1,10935,Late,1
212623,17,W_Nabellen offertes+COMPLETE,06:36.1,10935,Late,1
213210,46,W_Nabellen incomplete dossiers+COMPLETE,07:45.8,10909,Late,1
213210,47,W_Nabellen incomplete dossiers+START,07:50.8,10909,Late,1
213210,48,W_Nabellen incomplete dossiers+COMPLETE,08:18.4,10909,Late,1
210866,29,W_Nabellen offertes+START,08:28.2,10935,Normal,0
204712,102,W_Nabellen incomplete dossiers+START,08:28.4,10909,Late,1
204712,103,W_Nabellen incomplete dossiers+COMPLETE,09:39.0,10909,Late,1
213288,26,W_Valideren aanvraag+START,12:31.3,11003,Normal,0
213288,27,W_Valideren aanvraag+COMPLETE,12:46.8,11003,Normal,0
208280,31,W_Completeren aanvraag+COMPLETE,15:06.7,10861,Early,1
208280,32,A_CANCELLED+COMPLETE,15:06.7,112,Early,1
207966,36,W_Nabellen offertes+COMPLETE,15:09.6,10913,Late,1
207966,38,O_CANCELLED+COMPLETE,15:09.6,112,Late,1
207966,37,A_CANCELLED+COMPLETE,15:09.6,112,Late,1
205256,30,W_Nabellen offertes+COMPLETE,15:13.7,10913,SkipSequence,1
205256,31,O_CANCELLED+COMPLETE,15:13.7,112,SkipSequence,1
205256,32,A_CANCELLED+COMPLETE,15:13.7,112,SkipSequence,1
208025,48,W_Nabellen offertes+COMPLETE,15:16.4,10913,Early,1
208025,49,O_CANCELLED+COMPLETE,15:16.4,112,Early,1
208025,50,A_CANCELLED+COMPLETE,15:16.4,112,Early,1
208022,29,W_Nabellen offertes+COMPLETE,15:18.7,10889,Normal,0
208022,30,O_CANCELLED+COMPLETE,15:18.7,112,Normal,0
208022,31,A_CANCELLED+COMPLETE,15:18.7,112,Normal,0
212725,57,W_Valideren aanvraag+START,18:12.8,10138,Normal,0
212506,22,W_Nabellen incomplete dossiers+SCHEDULE,18:33.7,10972,Normal,0
212506,23,W_Valideren aanvraag+COMPLETE,18:35.5,10972,Normal,0
212043,34,W_Valideren aanvraag+START,19:34.5,10972,Normal,0
212043,38,A_ACTIVATED+COMPLETE,20:22.1,10972,Normal,0
212043,37,O_ACCEPTED+COMPLETE,20:22.1,10972,Normal,0
212043,36,A_REGISTERED+COMPLETE,20:22.1,10972,Normal,0
212043,35,A_APPROVED+COMPLETE,20:22.1,10972,Normal,0
212043,39,W_Valideren aanvraag+COMPLETE,20:28.9,10972,Normal,0
213384,35,W_Valideren aanvraag+START,20:57.8,10972,Late,1
213384,36,O_ACCEPTED+COMPLETE,23:27.7,10972,Late,1
213384,38,A_REGISTERED+COMPLETE,23:27.7,10972,Late,1
213384,39,A_APPROVED+COMPLETE,23:27.7,10972,Late,1
213384,37,A_ACTIVATED+COMPLETE,23:27.7,10972,Late,1
213384,40,W_Valideren aanvraag+COMPLETE,23:34.4,10972,Late,1
210987,51,W_Nabellen incomplete dossiers+START,24:39.5,10899,Normal,0
205797,59,W_Nabellen incomplete dossiers+START,25:33.0,10909,SkipSequence,1
213660,27,W_Nabellen incomplete dossiers+SCHEDULE,25:40.5,10609,Normal,0
213660,28,W_Valideren aanvraag+COMPLETE,25:42.6,10609,Normal,0
209147,37,W_Nabellen offertes+START,26:32.1,10935,Late,1
210987,52,W_Valideren aanvraag+SCHEDULE,26:55.5,10899,Normal,0
210987,53,W_Nabellen incomplete dossiers+COMPLETE,26:57.3,10899,Normal,0
212725,58,W_Valideren aanvraag+COMPLETE,28:09.0,10138,Normal,0
209733,41,W_Nabellen incomplete dossiers+START,28:12.2,10899,Normal,0
209733,42,W_Valideren aanvraag+SCHEDULE,28:40.5,10899,Normal,0
209733,43,W_Nabellen incomplete dossiers+COMPLETE,28:42.6,10899,Normal,0
214286,24,O_CANCELLED+COMPLETE,29:01.7,11289,Normal,0
214286,23,O_SELECTED+COMPLETE,29:01.7,11289,Normal,0
214286,25,O_CREATED+COMPLETE,29:02.7,11289,Normal,0
214286,26,O_SENT+COMPLETE,29:02.7,11289,Normal,0
214286,27,W_Nabellen incomplete dossiers+SCHEDULE,29:02.8,11289,Normal,0
214286,28,W_Valideren aanvraag+COMPLETE,29:05.1,11289,Normal,0
214286,29,W_Nabellen incomplete dossiers+START,29:31.2,11289,Normal,0
209147,38,W_Nabellen offertes+COMPLETE,29:59.8,10935,Late,1
212929,37,W_Nabellen incomplete dossiers+START,30:00.7,10899,Normal,0
212929,38,W_Valideren aanvraag+SCHEDULE,30:31.5,10899,Normal,0
212671,32,W_Valideren aanvraag+START,30:34.0,10609,Normal,0
212929,39,W_Nabellen incomplete dossiers+COMPLETE,30:34.3,10899,Normal,0
212671,33,W_Valideren aanvraag+COMPLETE,30:42.5,10609,Normal,0
211158,64,W_Nabellen incomplete dossiers+START,30:47.5,10899,Normal,0
214286,30,W_Nabellen incomplete dossiers+COMPLETE,31:00.7,11289,Normal,0
211158,65,W_Valideren aanvraag+SCHEDULE,31:15.7,10899,Normal,0
211158,66,W_Nabellen incomplete dossiers+COMPLETE,31:18.0,10899,Normal,0
214052,30,W_Nabellen incomplete dossiers+START,31:39.3,10899,Rework,1
213930,26,W_Valideren aanvraag+START,32:02.7,11289,Normal,0
214052,31,W_Valideren aanvraag+SCHEDULE,32:17.9,10899,Rework,1
214052,32,W_Nabellen incomplete dossiers+COMPLETE,32:19.4,10899,Rework,1
213010,22,W_Valideren aanvraag+START,32:23.1,10138,Normal,0
209532,67,W_Valideren aanvraag+START,33:57.1,10899,Normal,0
209532,68,W_Valideren aanvraag+COMPLETE,34:25.0,10899,Normal,0
213714,19,W_Nabellen offertes+START,34:26.0,11203,Rework,1
205797,60,W_Nabellen incomplete dossiers+COMPLETE,34:31.1,10909,SkipSequence,1
204712,104,W_Nabellen incomplete dossiers+START,34:42.2,10909,Late,1
